ts,window_start,window_end,label,confidence,pkts_per_sec,unique_dst_ports,avg_len,tcp_ratio,syn_ratio,source
2025-11-15T19:31:22.667795,1763235080.622244,1763235082.6675832,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:24.705590,1763235082.6675832,1763235084.7055492,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:26.734179,1763235084.7055492,1763235086.7341392,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:28.782555,1763235086.7341392,1763235088.7825153,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:30.807316,1763235088.7825153,1763235090.8072765,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:32.864555,1763235090.8072765,1763235092.8645155,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:34.885724,1763235092.8645155,1763235094.885684,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:36.932822,1763235094.885684,1763235096.9327834,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:38.977492,1763235096.9327834,1763235098.9774373,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:41.000453,1763235098.9774373,1763235101.000413,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:43.032939,1763235101.000413,1763235103.0328994,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:45.078597,1763235103.0328994,1763235105.0785272,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:47.128997,1763235105.0785272,1763235107.1289577,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:49.164676,1763235107.1289577,1763235109.1646364,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:51.209037,1763235109.1646364,1763235111.2089934,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:53.252828,1763235111.2089934,1763235113.252788,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:55.308866,1763235113.252788,1763235115.3088276,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:57.360846,1763235115.3088276,1763235117.3608062,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:31:59.405260,1763235117.3608062,1763235119.4052196,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:01.454082,1763235119.4052196,1763235121.4540153,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:03.474040,1763235121.4540153,1763235123.4739985,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:05.520367,1763235123.4739985,1763235125.520326,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:07.547096,1763235125.520326,1763235127.5470548,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:09.567981,1763235127.5470548,1763235129.567941,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:11.625774,1763235129.567941,1763235131.6257362,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:13.686366,1763235131.6257362,1763235133.6863153,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:15.741316,1763235133.6863153,1763235135.7412753,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:17.801957,1763235135.7412753,1763235137.801918,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:19.850547,1763235137.801918,1763235139.850506,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:21.911769,1763235139.850506,1763235141.9117174,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:23.975387,1763235141.9117174,1763235143.9753478,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:26.038542,1763235143.9753478,1763235146.0385032,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:28.101486,1763235146.0385032,1763235148.101446,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:30.153718,1763235148.101446,1763235150.1536784,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:32.212257,1763235150.1536784,1763235152.2122176,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:34.244665,1763235152.2122176,1763235154.2446003,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:36.281899,1763235154.2446003,1763235156.2818599,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:38.330962,1763235156.2818599,1763235158.330922,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:40.370198,1763235158.330922,1763235160.3701572,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:42.409675,1763235160.3701572,1763235162.409636,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:44.441052,1763235162.409636,1763235164.4410112,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:46.486429,1763235164.4410112,1763235166.4863892,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:48.534605,1763235166.4863892,1763235168.5345664,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:50.570499,1763235168.5345664,1763235170.5704575,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:52.616212,1763235170.5704575,1763235172.6161723,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:54.657215,1763235172.6161723,1763235174.657176,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:56.701028,1763235174.657176,1763235176.7009878,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:32:58.741165,1763235176.7009878,1763235178.7411263,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:00.778718,1763235178.7411263,1763235180.778679,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:02.788109,1763235180.778679,1763235182.7880697,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:04.835395,1763235182.7880697,1763235184.8353558,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:06.898536,1763235184.8353558,1763235186.8984969,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:08.955532,1763235186.8984969,1763235188.9554906,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:11.008305,1763235188.9554906,1763235191.008235,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:13.057183,1763235191.008235,1763235193.0571434,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:15.096053,1763235193.0571434,1763235195.096012,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:17.132377,1763235195.096012,1763235197.1323357,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:19.191827,1763235197.1323357,1763235199.1917849,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:21.243754,1763235199.1917849,1763235201.2437139,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:23.297117,1763235201.2437139,1763235203.2970757,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:25.333217,1763235203.2970757,1763235205.3331778,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:27.360990,1763235205.3331778,1763235207.3609052,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:29.390638,1763235207.3609052,1763235209.3905976,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:31.432399,1763235209.3905976,1763235211.4323602,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:33.540539,1763235211.4323602,1763235213.5405004,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:35.574357,1763235213.5405004,1763235215.5743082,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:37.628246,1763235215.5743082,1763235217.628205,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:39.681380,1763235217.628205,1763235219.681339,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:41.729458,1763235219.681339,1763235221.729418,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:43.766518,1763235221.729418,1763235223.7664788,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:45.806853,1763235223.7664788,1763235225.8068125,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:47.847944,1763235225.8068125,1763235227.8479037,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:49.885650,1763235227.8479037,1763235229.885609,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:51.927790,1763235229.885609,1763235231.9276981,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:53.960151,1763235231.9276981,1763235233.9601119,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:55.985452,1763235233.9601119,1763235235.9854102,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:33:58.031714,1763235235.9854102,1763235238.0316732,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:00.074803,1763235238.0316732,1763235240.0747643,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:02.122566,1763235240.0747643,1763235242.1225266,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:04.173880,1763235242.1225266,1763235244.17384,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:06.224417,1763235244.17384,1763235246.2243302,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:08.268829,1763235246.2243302,1763235248.268784,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:10.302937,1763235248.268784,1763235250.302898,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:12.354824,1763235250.302898,1763235252.3547852,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:14.417177,1763235252.3547852,1763235254.4171376,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:16.462267,1763235254.4171376,1763235256.4622283,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:18.525120,1763235256.4622283,1763235258.5250797,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:20.580933,1763235258.5250797,1763235260.580895,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:22.628090,1763235260.580895,1763235262.628046,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:24.675727,1763235262.628046,1763235264.6756866,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:26.730469,1763235264.6756866,1763235266.730429,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:28.777259,1763235266.730429,1763235268.7772188,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:30.824148,1763235268.7772188,1763235270.8241053,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:32.860743,1763235270.8241053,1763235272.8607025,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:34.912851,1763235272.8607025,1763235274.9128144,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:36.947080,1763235274.9128144,1763235276.9470437,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:38.999518,1763235276.9470437,1763235278.9994771,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:41.040544,1763235278.9994771,1763235281.0405006,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:43.087581,1763235281.0405006,1763235283.0875456,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:45.115344,1763235283.0875456,1763235285.1153069,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:47.178095,1763235285.1153069,1763235287.1780584,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:49.225326,1763235287.1780584,1763235289.2252898,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:51.273826,1763235289.2252898,1763235291.2737885,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:53.310873,1763235291.2737885,1763235293.3108327,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:55.356974,1763235293.3108327,1763235295.3569338,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:57.399988,1763235295.3569338,1763235297.3999488,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:34:59.440969,1763235297.3999488,1763235299.4409313,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:01.447601,1763235299.4409313,1763235301.4473999,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:03.489675,1763235301.4473999,1763235303.4896398,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:05.533722,1763235303.4896398,1763235305.533682,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:07.576183,1763235305.533682,1763235307.5761425,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:09.620435,1763235307.5761425,1763235309.6203978,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:11.668422,1763235309.6203978,1763235311.6683826,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:13.720551,1763235311.6683826,1763235313.720514,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:15.766474,1763235313.720514,1763235315.7664342,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:25.270875,1763235323.2092717,1763235325.268152,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:27.317581,1763235325.268152,1763235327.3175344,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:29.343854,1763235327.3175344,1763235329.3438187,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:31.446125,1763235329.3438187,1763235331.4460862,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:33.485663,1763235331.4460862,1763235333.485627,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:35.513112,1763235333.485627,1763235335.5130727,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:37.569506,1763235335.5130727,1763235337.5694635,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:39.591557,1763235337.5694635,1763235339.5915205,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:41.648017,1763235339.5915205,1763235341.6479778,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:43.705673,1763235341.6479778,1763235343.7056348,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:35:45.776913,1763235343.7056348,1763235345.7734418,normal,0.0,1.934416548070791,0,98.0,0.0,0.0,heuristic
2025-11-15T19:35:47.833648,1763235345.7734418,1763235347.8301208,normal,0.0,3.8897659574394092,0,98.0,0.0,0.0,heuristic
2025-11-15T19:35:49.880719,1763235347.8301208,1763235349.8768346,normal,0.0,1.9543523590081704,0,98.0,0.0,0.0,heuristic
2025-11-15T19:35:51.942793,1763235349.8768346,1763235351.9394019,normal,0.0,3.8786614409329565,0,98.0,0.0,0.0,heuristic
2025-11-15T19:35:54.007782,1763235351.9394019,1763235354.004038,normal,0.0,3.874774588346587,0,98.0,0.0,0.0,heuristic
2025-11-15T19:35:56.088586,1763235354.004038,1763235356.0850093,normal,0.0,3.8443587505639747,0,98.0,0.0,0.0,heuristic
2025-11-15T19:35:58.137933,1763235356.0850093,1763235358.1378913,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:00.186352,1763235358.1378913,1763235360.1863153,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:02.258537,1763235360.1863153,1763235362.2584953,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:04.300254,1763235362.2584953,1763235364.3002133,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:06.323551,1763235364.3002133,1763235366.3235123,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:08.386032,1763235366.3235123,1763235368.385994,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:10.430703,1763235368.385994,1763235370.4306657,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:12.473733,1763235370.4306657,1763235372.473697,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:14.505650,1763235372.473697,1763235374.50561,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:16.568138,1763235374.50561,1763235376.568091,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:18.618016,1763235376.568091,1763235378.6179757,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:20.674831,1763235378.6179757,1763235380.6747901,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:22.724601,1763235380.6747901,1763235382.7245605,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:24.777563,1763235382.7245605,1763235384.7775183,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:26.826120,1763235384.7775183,1763235386.8260806,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:28.869147,1763235386.8260806,1763235388.86911,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:30.912812,1763235388.86911,1763235390.9127731,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:32.944311,1763235390.9127731,1763235392.9442708,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:34.999532,1763235392.9442708,1763235394.9994836,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:37.062159,1763235394.9994836,1763235397.062119,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:39.119369,1763235397.062119,1763235399.119332,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:41.173279,1763235399.119332,1763235401.1732428,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:43.218124,1763235401.1732428,1763235403.2180817,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:45.268529,1763235403.2180817,1763235405.2684908,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:47.317408,1763235405.2684908,1763235407.3173714,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:49.364788,1763235407.3173714,1763235409.3647516,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:51.412942,1763235409.3647516,1763235411.412903,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:53.467612,1763235411.412903,1763235413.4675753,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:55.524325,1763235413.4675753,1763235415.524285,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:57.562341,1763235415.524285,1763235417.5623016,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:36:59.603527,1763235417.5623016,1763235419.6034863,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:01.640593,1763235419.6034863,1763235421.640554,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:03.700421,1763235421.640554,1763235423.700381,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:05.757829,1763235423.700381,1763235425.7577891,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:07.811840,1763235425.7577891,1763235427.8118002,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:09.861811,1763235427.8118002,1763235429.8617635,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:11.907259,1763235429.8617635,1763235431.9072187,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:13.960092,1763235431.9072187,1763235433.9600534,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:16.009759,1763235433.9600534,1763235436.00972,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:18.058838,1763235436.00972,1763235438.0587838,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:20.105563,1763235438.0587838,1763235440.105525,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:22.161457,1763235440.105525,1763235442.1614094,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:24.212018,1763235442.1614094,1763235444.2119756,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:26.257035,1763235444.2119756,1763235446.2569964,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:28.294135,1763235446.2569964,1763235448.2940946,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:30.312796,1763235448.2940946,1763235450.3127482,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:32.368942,1763235450.3127482,1763235452.3689032,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:34.417592,1763235452.3689032,1763235454.4175472,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:36.472518,1763235454.4175472,1763235456.472468,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:38.519088,1763235456.472468,1763235458.519049,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:40.582533,1763235458.519049,1763235460.5824904,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:42.629254,1763235460.5824904,1763235462.629213,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:44.670878,1763235462.629213,1763235464.6708026,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:46.707578,1763235464.6708026,1763235466.707539,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:48.741477,1763235466.707539,1763235468.7414384,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:50.787321,1763235468.7414384,1763235470.7872827,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:52.840238,1763235470.7872827,1763235472.8401988,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:54.873931,1763235472.8401988,1763235474.8738918,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:56.922507,1763235474.8738918,1763235476.9224665,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:37:58.972028,1763235476.9224665,1763235478.971989,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:01.004694,1763235478.971989,1763235481.004656,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:03.042983,1763235481.004656,1763235483.042943,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:05.089570,1763235483.042943,1763235485.0895307,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:07.126940,1763235485.0895307,1763235487.126903,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:09.166031,1763235487.126903,1763235489.1659787,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:11.173583,1763235489.1659787,1763235491.1735442,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:13.223787,1763235491.1735442,1763235493.2237492,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:15.275275,1763235493.2237492,1763235495.2752342,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:17.330888,1763235495.2752342,1763235497.3308492,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:19.362226,1763235497.3308492,1763235499.362186,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:21.425687,1763235499.362186,1763235501.4256368,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:23.481608,1763235501.4256368,1763235503.4815674,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:25.544266,1763235503.4815674,1763235505.5442214,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:27.602334,1763235505.5442214,1763235507.6022954,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:29.654559,1763235507.6022954,1763235509.6545105,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:31.706454,1763235509.6545105,1763235511.7064142,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:33.739946,1763235511.7064142,1763235513.7399058,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:35.796863,1763235513.7399058,1763235515.7968242,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:37.844205,1763235515.7968242,1763235517.8441536,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:39.892112,1763235517.8441536,1763235519.892073,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:41.941602,1763235519.892073,1763235521.9415622,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:43.976790,1763235521.9415622,1763235523.9767509,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:46.030211,1763235523.9767509,1763235526.0301712,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:48.086188,1763235526.0301712,1763235528.0861497,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:50.130990,1763235528.0861497,1763235530.130951,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:52.180086,1763235530.130951,1763235532.1800468,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:54.228207,1763235532.1800468,1763235534.2281678,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
2025-11-15T19:38:56.273704,1763235534.2281678,1763235536.2736652,normal,0.0,0.0,0,0.0,0.0,0.0,heuristic
